playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8477990,2025,Brandon Halverson,TBL,G,other,2,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477990,2025,Brandon Halverson,TBL,G,all,2,3413.0,2.28,4.0,46.0,1.68,1.0,5.68,4.0,24.76,21.0,1.0,0.0,13.32,13.0,10.21,12.0,2.2,27.0,4.0,3.0,0.69,0.53,1.06,3.0,0.0,1.0,12.0,0.0,0.0
8477990,2025,Brandon Halverson,TBL,G,5on5,2,2968.0,1.59,3.0,37.0,1.26,1.0,4.8,4.0,20.18,17.0,0.95,0.0,11.04,11.0,8.64,9.0,1.52,22.0,4.0,2.0,0.6,0.53,0.46,3.0,0.0,0.0,9.0,0.0,0.0
8477990,2025,Brandon Halverson,TBL,G,4on5,2,205.0,0.66,1.0,8.0,0.4,0.0,0.76,0.0,3.86,3.0,0.0,0.0,2.06,2.0,0.99,2.0,0.65,4.0,0.0,1.0,0.06,0.0,0.6,0.0,0.0,1.0,3.0,0.0,0.0
8477990,2025,Brandon Halverson,TBL,G,5on4,2,182.0,0.03,0.0,1.0,0.02,0.0,0.12,0.0,0.73,1.0,0.04,0.0,0.23,0.0,0.58,1.0,0.03,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477480,2025,Eric Comrie,WPG,G,other,25,2028.0,5.07,1.0,57.0,2.19,5.0,6.47,6.0,32.81,27.0,0.63,0.0,18.11,17.0,10.11,14.0,3.98,27.0,9.0,7.0,0.96,1.11,3.0,0.0,0.0,1.0,14.0,0.0,0.0
8477480,2025,Eric Comrie,WPG,G,all,25,82890.0,71.35,72.0,1379.0,52.04,92.0,180.88,151.0,748.53,654.0,22.95,0.0,401.49,365.0,288.48,338.0,66.73,752.0,179.0,88.0,21.54,21.48,28.33,24.0,28.0,20.0,360.0,0.0,0.0
8477480,2025,Eric Comrie,WPG,G,5on5,25,67818.0,51.0,49.0,1125.0,40.21,71.0,151.36,123.0,600.55,521.0,18.08,0.0,320.29,295.0,236.12,280.0,48.22,615.0,142.0,62.0,17.44,17.17,16.4,20.0,23.0,6.0,306.0,0.0,0.0
8477480,2025,Eric Comrie,WPG,G,4on5,25,5642.0,13.67,20.0,165.0,8.64,15.0,20.11,20.0,94.67,85.0,0.48,0.0,55.27,44.0,29.2,31.0,12.96,91.0,21.0,18.0,2.62,2.38,8.67,3.0,4.0,13.0,35.0,0.0,0.0
8477480,2025,Eric Comrie,WPG,G,5on4,25,7402.0,1.07,2.0,24.0,0.62,1.0,2.04,2.0,15.78,17.0,3.71,0.0,4.78,7.0,11.09,8.0,1.05,16.0,3.0,1.0,0.38,0.43,0.26,1.0,1.0,0.0,4.0,0.0,0.0
8473503,2025,James Reimer,OTT,G,other,14,1190.0,3.42,4.0,44.0,2.26,3.0,5.16,5.0,24.64,23.0,0.22,1.0,14.69,14.0,7.57,8.0,3.0,22.0,8.0,4.0,0.96,1.12,1.34,3.0,0.0,1.0,10.0,0.0,0.0
8473503,2025,James Reimer,OTT,G,all,14,49067.0,32.32,33.0,693.0,25.67,36.0,90.26,74.0,369.89,289.0,13.87,1.0,202.2,186.0,145.27,179.0,30.27,389.0,92.0,27.0,12.3,11.15,8.87,12.0,17.0,4.0,185.0,0.0,0.0
8473503,2025,James Reimer,OTT,G,5on5,14,39184.0,21.57,22.0,557.0,18.64,24.0,73.89,53.0,289.91,216.0,10.77,0.0,158.89,155.0,117.33,146.0,20.68,322.0,62.0,16.0,9.27,7.48,4.82,8.0,12.0,2.0,157.0,0.0,0.0
8473503,2025,James Reimer,OTT,G,4on5,14,3877.0,6.21,5.0,76.0,4.17,8.0,9.83,15.0,44.48,42.0,0.29,0.0,25.34,16.0,13.03,16.0,5.48,36.0,17.0,7.0,1.64,1.86,2.71,1.0,3.0,1.0,16.0,0.0,0.0
8473503,2025,James Reimer,OTT,G,5on4,14,4816.0,1.12,2.0,16.0,0.6,1.0,1.39,1.0,10.86,8.0,2.6,0.0,3.27,1.0,7.34,9.0,1.11,9.0,5.0,0.0,0.43,0.69,0.0,0.0,2.0,0.0,2.0,0.0,0.0
8483710,2025,Dennis Hildeby,TOR,G,other,20,1251.0,4.76,2.0,47.0,1.91,2.0,4.65,2.0,25.26,22.0,0.41,0.0,12.94,16.0,8.86,12.0,4.25,18.0,8.0,8.0,0.89,0.96,2.92,1.0,0.0,1.0,13.0,0.0,0.0
8483710,2025,Dennis Hildeby,TOR,G,all,20,60524.0,58.45,48.0,1134.0,43.89,75.0,155.17,116.0,625.88,549.0,15.84,1.0,333.52,320.0,241.46,293.0,54.61,632.0,155.0,67.0,19.28,18.9,20.27,24.0,18.0,6.0,280.0,0.0,0.0
8483710,2025,Dennis Hildeby,TOR,G,5on5,20,50230.0,40.74,37.0,919.0,32.08,53.0,125.89,101.0,492.65,426.0,12.65,1.0,262.97,243.0,195.47,238.0,38.81,515.0,116.0,43.0,15.18,14.13,11.43,20.0,15.0,2.0,245.0,0.0,0.0
8483710,2025,Dennis Hildeby,TOR,G,4on5,20,4080.0,11.22,7.0,145.0,9.0,19.0,22.1,12.0,93.33,84.0,0.31,0.0,52.21,58.0,28.17,30.0,9.92,87.0,25.0,14.0,2.82,3.06,5.34,2.0,2.0,3.0,19.0,0.0,0.0
8483710,2025,Dennis Hildeby,TOR,G,5on4,20,4963.0,1.42,0.0,17.0,0.69,1.0,1.77,1.0,10.88,13.0,2.3,0.0,3.74,2.0,6.98,11.0,1.34,8.0,5.0,2.0,0.2,0.64,0.58,0.0,0.0,0.0,2.0,0.0,0.0
8478499,2025,Adin Hill,VGK,G,other,27,2151.0,5.87,3.0,46.0,1.58,1.0,5.15,7.0,26.78,26.0,0.88,0.0,12.29,14.0,10.24,11.0,4.6,17.0,11.0,8.0,0.71,1.09,4.07,2.0,1.0,0.0,10.0,0.0,0.0
8478499,2025,Adin Hill,VGK,G,all,27,89869.0,61.83,76.0,1307.0,46.59,55.0,162.74,137.0,682.49,587.0,25.12,0.0,365.57,322.0,271.17,338.0,58.33,696.0,176.0,59.0,20.27,21.11,20.46,27.0,32.0,17.0,376.0,2.0,1.0
8478499,2025,Adin Hill,VGK,G,5on5,27,75880.0,41.19,56.0,1056.0,35.25,38.0,133.93,112.0,538.52,456.0,20.45,0.0,291.31,259.0,215.28,269.0,40.31,568.0,134.0,33.0,16.24,16.31,8.63,23.0,26.0,7.0,321.0,0.0,0.0
8478499,2025,Adin Hill,VGK,G,4on5,27,5863.0,11.85,14.0,163.0,8.1,14.0,19.2,13.0,88.02,73.0,0.4,0.0,50.98,44.0,27.59,34.0,10.54,84.0,21.0,16.0,2.34,2.36,7.16,2.0,3.0,9.0,42.0,0.0,0.0
8478499,2025,Adin Hill,VGK,G,5on4,27,5975.0,1.31,2.0,23.0,0.73,1.0,1.97,2.0,15.24,20.0,3.09,0.0,5.07,2.0,11.43,14.0,1.29,15.0,5.0,1.0,0.36,0.68,0.27,0.0,2.0,0.0,2.0,2.0,1.0
8476914,2025,Joonas Korpisalo,BOS,G,other,31,2940.0,8.52,9.0,99.0,4.28,6.0,11.65,6.0,56.53,57.0,1.24,0.0,27.98,28.0,18.77,24.0,7.67,41.0,20.0,12.0,1.62,2.58,4.33,1.0,4.0,4.0,26.0,0.0,0.0
8476914,2025,Joonas Korpisalo,BOS,G,all,31,102785.0,89.05,90.0,1693.0,67.46,120.0,227.19,172.0,928.0,851.0,28.16,4.0,484.96,414.0,349.94,454.0,84.87,889.0,263.0,98.0,25.55,32.86,30.64,32.0,41.0,17.0,443.0,2.0,1.0
8476914,2025,Joonas Korpisalo,BOS,G,5on5,31,84210.0,63.09,63.0,1356.0,48.82,88.0,184.07,140.0,720.53,649.0,22.47,4.0,380.14,328.0,279.51,361.0,60.68,719.0,197.0,64.0,20.36,24.53,18.21,28.0,30.0,5.0,376.0,2.0,1.0
8476914,2025,Joonas Korpisalo,BOS,G,4on5,31,8634.0,14.9,15.0,204.0,12.96,22.0,27.55,26.0,127.68,121.0,0.65,0.0,69.19,53.0,37.0,50.0,14.16,111.0,37.0,18.0,3.12,4.63,7.15,3.0,4.0,8.0,38.0,0.0,0.0
8476914,2025,Joonas Korpisalo,BOS,G,5on4,31,7001.0,2.38,2.0,33.0,1.33,4.0,3.78,0.0,22.38,23.0,3.81,0.0,7.36,5.0,14.34,19.0,2.22,18.0,8.0,4.0,0.46,0.98,0.95,0.0,2.0,0.0,3.0,0.0,0.0
8476434,2025,John Gibson,DET,G,other,57,5734.0,9.33,10.0,155.0,5.73,8.0,17.6,13.0,78.53,70.0,1.62,0.0,46.39,37.0,26.18,40.0,8.98,71.0,28.0,9.0,2.68,3.69,2.96,3.0,6.0,1.0,47.0,0.0,0.0
8476434,2025,John Gibson,DET,G,all,57,190874.0,155.73,144.0,3217.0,114.73,166.0,402.09,316.0,1668.87,1461.0,55.61,4.0,902.91,806.0,649.28,846.0,149.2,1691.0,445.0,145.0,53.52,54.52,47.7,62.0,45.0,37.0,936.0,4.0,2.0
8476434,2025,John Gibson,DET,G,5on5,57,157030.0,109.73,101.0,2575.0,86.67,129.0,329.21,262.0,1315.07,1145.0,44.71,3.0,705.75,640.0,521.19,662.0,105.43,1368.0,337.0,92.0,43.28,41.54,24.91,55.0,34.0,12.0,778.0,4.0,2.0
8476434,2025,John Gibson,DET,G,4on5,57,13235.0,32.73,30.0,420.0,19.77,27.0,48.65,36.0,233.41,195.0,0.86,0.0,136.45,119.0,73.75,107.0,30.94,216.0,62.0,41.0,6.54,7.14,19.06,3.0,3.0,24.0,101.0,0.0,0.0
8476434,2025,John Gibson,DET,G,5on4,57,14875.0,3.57,3.0,59.0,2.31,2.0,5.77,4.0,37.43,46.0,8.15,1.0,12.39,9.0,25.71,33.0,3.48,32.0,16.0,3.0,0.85,1.94,0.77,1.0,2.0,0.0,8.0,0.0,0.0
8484910,2025,Victor Ostman,SEA,G,other,1,142.0,0.07,0.0,3.0,0.05,0.0,0.12,0.0,0.64,1.0,0.04,0.0,0.37,1.0,0.36,0.0,0.07,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8484910,2025,Victor Ostman,SEA,G,all,1,3430.0,2.64,2.0,74.0,2.6,2.0,9.38,9.0,37.7,35.0,0.66,0.0,22.87,28.0,16.17,14.0,2.58,46.0,9.0,0.0,1.53,1.1,0.0,1.0,1.0,0.0,19.0,0.0,0.0
8484910,2025,Victor Ostman,SEA,G,5on5,1,2612.0,2.05,2.0,58.0,2.0,2.0,7.73,5.0,30.59,29.0,0.48,0.0,18.0,23.0,13.15,12.0,2.0,36.0,8.0,0.0,1.06,0.98,0.0,1.0,1.0,0.0,14.0,0.0,0.0
8484910,2025,Victor Ostman,SEA,G,4on5,1,458.0,0.52,0.0,13.0,0.55,0.0,1.53,4.0,6.47,5.0,0.04,0.0,4.5,4.0,2.66,2.0,0.51,9.0,1.0,0.0,0.4,0.12,0.0,0.0,0.0,0.0,3.0,0.0,0.0
8484910,2025,Victor Ostman,SEA,G,5on4,1,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474596,2025,Jake Allen,NJD,G,other,37,2613.0,7.69,7.0,86.0,4.22,6.0,9.43,6.0,49.45,42.0,0.92,0.0,29.51,29.0,14.42,19.0,7.08,42.0,13.0,12.0,1.93,1.69,4.07,1.0,3.0,3.0,19.0,0.0,0.0
8474596,2025,Jake Allen,NJD,G,all,37,131194.0,106.35,100.0,2154.0,82.78,153.0,279.09,204.0,1152.66,1032.0,38.65,1.0,622.1,542.0,441.96,571.0,101.57,1158.0,301.0,113.0,34.99,37.71,33.65,35.0,41.0,24.0,582.0,0.0,0.0
8474596,2025,Jake Allen,NJD,G,5on5,37,111775.0,82.83,81.0,1806.0,64.54,123.0,237.17,175.0,951.44,852.0,32.06,1.0,508.33,447.0,373.44,471.0,79.66,968.0,250.0,81.0,29.35,31.57,21.9,31.0,36.0,14.0,507.0,0.0,0.0
8474596,2025,Jake Allen,NJD,G,4on5,37,9244.0,13.89,12.0,227.0,12.79,22.0,28.83,23.0,130.59,115.0,0.72,0.0,76.34,59.0,40.63,61.0,12.91,129.0,30.0,18.0,3.15,3.5,7.24,3.0,2.0,7.0,50.0,0.0,0.0
8474596,2025,Jake Allen,NJD,G,5on4,37,7562.0,1.51,0.0,25.0,0.89,2.0,2.56,0.0,15.35,17.0,4.8,0.0,5.25,5.0,10.22,14.0,1.48,13.0,6.0,2.0,0.3,0.78,0.43,0.0,0.0,0.0,4.0,0.0,0.0
8476899,2025,Matt Murray,SEA,G,other,5,192.0,0.77,1.0,7.0,0.38,0.0,0.85,0.0,4.22,4.0,0.04,0.0,2.37,3.0,1.44,2.0,0.75,4.0,1.0,1.0,0.07,0.1,0.6,0.0,0.0,1.0,1.0,0.0,0.0
8476899,2025,Matt Murray,SEA,G,all,5,13013.0,10.78,8.0,227.0,8.21,10.0,29.76,18.0,119.2,102.0,3.42,0.0,64.92,64.0,46.36,64.0,10.44,121.0,32.0,11.0,3.32,3.7,3.75,1.0,4.0,3.0,63.0,0.0,0.0
8476899,2025,Matt Murray,SEA,G,5on5,5,10860.0,7.61,4.0,184.0,6.31,9.0,24.93,15.0,95.84,82.0,2.49,0.0,51.94,48.0,38.06,56.0,7.36,101.0,25.0,6.0,2.98,2.96,1.67,1.0,3.0,0.0,52.0,0.0,0.0
8476899,2025,Matt Murray,SEA,G,4on5,5,973.0,2.2,3.0,32.0,1.4,1.0,3.5,3.0,16.0,12.0,0.0,0.0,9.73,11.0,4.64,4.0,2.13,13.0,5.0,4.0,0.23,0.49,1.48,0.0,1.0,2.0,10.0,0.0,0.0
8476899,2025,Matt Murray,SEA,G,5on4,5,988.0,0.2,0.0,4.0,0.12,0.0,0.48,0.0,3.15,4.0,0.89,0.0,0.89,2.0,2.22,2.0,0.2,3.0,1.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479361,2025,Joseph Woll,TOR,G,other,39,3268.0,9.36,6.0,119.0,4.75,3.0,12.8,8.0,64.87,57.0,1.07,1.0,34.07,34.0,21.81,34.0,8.31,43.0,31.0,11.0,1.83,3.64,3.89,2.0,4.0,0.0,34.0,0.0,0.0
8479361,2025,Joseph Woll,TOR,G,all,39,133804.0,117.4,124.0,2458.0,92.69,124.0,326.36,253.0,1344.9,1221.0,34.18,1.0,734.82,665.0,524.72,674.0,112.38,1419.0,313.0,109.0,43.14,38.65,35.61,57.0,44.0,23.0,617.0,2.0,1.0
8479361,2025,Joseph Woll,TOR,G,5on5,39,112631.0,83.17,92.0,1978.0,70.03,99.0,269.31,213.0,1065.02,966.0,27.98,0.0,581.48,522.0,425.4,538.0,80.56,1170.0,224.0,71.0,35.05,28.23,19.89,51.0,32.0,9.0,513.0,2.0,1.0
8479361,2025,Joseph Woll,TOR,G,4on5,39,9816.0,20.68,19.0,304.0,15.84,22.0,38.05,30.0,177.3,160.0,0.88,0.0,106.78,100.0,55.5,72.0,19.35,173.0,48.0,22.0,4.86,5.59,10.22,3.0,5.0,11.0,61.0,0.0,0.0
8479361,2025,Joseph Woll,TOR,G,5on4,39,8089.0,2.37,5.0,34.0,1.18,0.0,3.69,1.0,24.28,24.0,4.0,0.0,7.1,5.0,16.01,20.0,2.36,23.0,5.0,3.0,0.86,0.54,0.97,1.0,2.0,2.0,3.0,0.0,0.0
8482123,2025,Drew Commesso,CHI,G,other,3,337.0,0.65,0.0,13.0,0.56,1.0,1.23,1.0,7.35,7.0,0.17,0.0,4.7,3.0,2.6,5.0,0.62,7.0,3.0,0.0,0.27,0.38,0.0,0.0,0.0,0.0,3.0,0.0,0.0
8482123,2025,Drew Commesso,CHI,G,all,3,10903.0,8.57,7.0,161.0,6.86,10.0,22.42,26.0,94.06,85.0,2.77,0.0,48.29,42.0,35.85,40.0,8.15,90.0,27.0,8.0,2.96,3.14,2.46,1.0,4.0,2.0,36.0,0.0,0.0
8482123,2025,Drew Commesso,CHI,G,5on5,3,8724.0,6.63,7.0,129.0,5.02,8.0,19.05,22.0,73.95,67.0,2.23,0.0,37.91,34.0,28.0,28.0,6.29,74.0,20.0,5.0,2.52,2.38,1.73,1.0,4.0,2.0,30.0,0.0,0.0
8482123,2025,Drew Commesso,CHI,G,4on5,3,852.0,1.01,0.0,14.0,1.09,1.0,1.66,3.0,8.81,7.0,0.03,0.0,4.58,3.0,2.41,4.0,0.96,6.0,2.0,3.0,0.07,0.2,0.73,0.0,0.0,0.0,3.0,0.0,0.0
8482123,2025,Drew Commesso,CHI,G,5on4,3,990.0,0.28,0.0,5.0,0.19,0.0,0.48,0.0,3.96,4.0,0.35,0.0,1.1,2.0,2.83,3.0,0.28,3.0,2.0,0.0,0.1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481529,2025,Trent Miner,COL,G,other,4,355.0,0.83,3.0,17.0,0.81,0.0,2.16,1.0,11.58,10.0,0.23,0.0,6.59,6.0,5.25,6.0,0.82,12.0,4.0,0.0,0.42,0.4,0.0,3.0,0.0,0.0,1.0,0.0,0.0
8481529,2025,Trent Miner,COL,G,all,4,14194.0,9.23,8.0,224.0,8.05,10.0,29.34,30.0,120.99,105.0,4.53,0.0,64.72,44.0,48.73,72.0,8.7,129.0,28.0,7.0,3.14,3.57,2.52,6.0,2.0,0.0,60.0,0.0,0.0
8481529,2025,Trent Miner,COL,G,5on5,4,11408.0,6.55,5.0,184.0,6.09,8.0,24.15,27.0,95.95,80.0,3.44,0.0,50.95,31.0,39.13,59.0,6.31,103.0,23.0,4.0,2.55,3.0,1.0,3.0,2.0,0.0,54.0,0.0,0.0
8481529,2025,Trent Miner,COL,G,4on5,4,1137.0,1.81,0.0,21.0,1.06,2.0,2.83,2.0,12.45,13.0,0.11,0.0,6.56,7.0,3.38,5.0,1.53,12.0,1.0,3.0,0.13,0.16,1.52,0.0,0.0,0.0,5.0,0.0,0.0
8481529,2025,Trent Miner,COL,G,5on4,4,1294.0,0.04,0.0,2.0,0.1,0.0,0.2,0.0,1.02,2.0,0.75,0.0,0.62,0.0,0.97,2.0,0.04,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479312,2025,Alex Lyon,BUF,G,other,36,3594.0,7.68,9.0,98.0,4.27,8.0,11.19,11.0,54.98,47.0,1.18,0.0,30.71,25.0,17.17,20.0,6.99,39.0,25.0,9.0,1.66,3.24,2.78,2.0,4.0,3.0,25.0,0.0,0.0
8479312,2025,Alex Lyon,BUF,G,all,36,119521.0,104.63,92.0,2036.0,76.41,125.0,270.41,227.0,1112.33,980.0,35.14,0.0,591.41,525.0,425.71,533.0,98.63,1114.0,281.0,111.0,32.42,34.2,38.01,31.0,39.0,22.0,530.0,4.0,2.0
8479312,2025,Alex Lyon,BUF,G,5on5,36,97292.0,72.08,64.0,1583.0,55.47,97.0,216.86,176.0,862.8,751.0,29.01,0.0,455.76,409.0,341.83,422.0,69.18,891.0,214.0,66.0,26.3,26.07,19.7,25.0,30.0,9.0,412.0,4.0,2.0
8479312,2025,Alex Lyon,BUF,G,4on5,36,9555.0,22.67,17.0,313.0,15.15,20.0,37.98,40.0,168.74,155.0,0.61,0.0,95.17,83.0,49.51,65.0,20.33,160.0,31.0,35.0,3.71,3.68,15.29,4.0,3.0,10.0,87.0,0.0,0.0
8479312,2025,Alex Lyon,BUF,G,5on4,36,9080.0,1.68,0.0,34.0,1.2,0.0,3.42,0.0,21.26,22.0,4.33,0.0,7.68,7.0,15.27,23.0,1.6,22.0,7.0,1.0,0.65,0.79,0.24,0.0,0.0,0.0,4.0,0.0,0.0
8482783,2025,Aleksei Kolosov,PHI,G,other,4,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482783,2025,Aleksei Kolosov,PHI,G,all,4,7201.0,3.97,8.0,95.0,3.53,3.0,11.91,12.0,49.16,47.0,2.19,0.0,27.53,24.0,18.45,20.0,3.68,53.0,10.0,4.0,1.6,1.17,1.2,3.0,4.0,1.0,28.0,0.0,0.0
8482783,2025,Aleksei Kolosov,PHI,G,5on5,4,6097.0,3.27,7.0,77.0,2.41,2.0,9.46,9.0,37.66,40.0,1.98,0.0,19.37,13.0,14.36,19.0,3.08,37.0,9.0,4.0,1.03,1.04,1.2,3.0,3.0,1.0,27.0,0.0,0.0
8482783,2025,Aleksei Kolosov,PHI,G,4on5,4,435.0,0.63,1.0,17.0,1.09,1.0,2.33,2.0,10.71,6.0,0.02,0.0,7.99,11.0,3.52,1.0,0.53,15.0,1.0,0.0,0.5,0.13,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8482783,2025,Aleksei Kolosov,PHI,G,5on4,4,606.0,0.07,0.0,1.0,0.03,0.0,0.13,1.0,0.8,1.0,0.18,0.0,0.18,0.0,0.57,0.0,0.07,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483114,2025,Thomas Milic,WPG,G,other,3,120.0,0.4,0.0,4.0,0.14,1.0,0.69,0.0,2.41,1.0,0.05,0.0,0.85,0.0,0.83,2.0,0.38,1.0,1.0,1.0,0.08,0.09,0.23,0.0,0.0,0.0,1.0,0.0,0.0
8483114,2025,Thomas Milic,WPG,G,all,3,8318.0,6.17,8.0,129.0,4.49,8.0,17.15,14.0,70.37,62.0,1.71,1.0,37.12,34.0,27.75,31.0,5.93,69.0,18.0,8.0,2.14,2.04,1.98,4.0,4.0,0.0,34.0,2.0,1.0
8483114,2025,Thomas Milic,WPG,G,5on5,3,7118.0,5.09,8.0,105.0,3.77,7.0,14.92,13.0,60.45,55.0,1.51,1.0,32.42,29.0,23.76,25.0,4.87,62.0,13.0,7.0,1.87,1.47,1.75,4.0,4.0,0.0,23.0,2.0,1.0
8483114,2025,Thomas Milic,WPG,G,4on5,3,720.0,0.55,0.0,17.0,0.47,0.0,1.06,1.0,5.15,3.0,0.06,0.0,3.13,3.0,1.65,3.0,0.55,4.0,3.0,0.0,0.16,0.39,0.0,0.0,0.0,0.0,10.0,0.0,0.0
8483114,2025,Thomas Milic,WPG,G,5on4,3,360.0,0.13,0.0,3.0,0.1,0.0,0.47,0.0,2.36,3.0,0.09,0.0,0.72,2.0,1.51,1.0,0.13,2.0,1.0,0.0,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478007,2025,Elvis Merzlikins,CBJ,G,other,30,2238.0,4.27,5.0,70.0,3.02,5.0,7.44,8.0,37.14,35.0,0.96,1.0,23.83,16.0,12.06,18.0,3.79,35.0,14.0,3.0,1.37,1.63,1.28,3.0,1.0,1.0,18.0,0.0,0.0
8478007,2025,Elvis Merzlikins,CBJ,G,all,30,100717.0,87.7,95.0,1684.0,64.45,111.0,219.81,174.0,911.54,812.0,28.41,1.0,495.45,414.0,348.15,450.0,82.03,923.0,239.0,84.0,30.41,29.68,27.63,49.0,27.0,19.0,438.0,0.0,0.0
8478007,2025,Elvis Merzlikins,CBJ,G,5on5,30,85337.0,61.67,65.0,1348.0,47.94,86.0,181.87,140.0,717.79,632.0,23.93,0.0,383.58,331.0,281.83,358.0,58.63,758.0,164.0,59.0,24.01,20.92,16.74,39.0,17.0,9.0,367.0,0.0,0.0
8478007,2025,Elvis Merzlikins,CBJ,G,4on5,30,6893.0,19.81,22.0,231.0,12.3,20.0,27.46,24.0,134.23,121.0,0.54,0.0,79.41,63.0,39.72,53.0,17.69,110.0,52.0,21.0,4.5,5.95,9.36,6.0,7.0,9.0,48.0,0.0,0.0
8478007,2025,Elvis Merzlikins,CBJ,G,5on4,30,6249.0,0.94,1.0,20.0,0.54,0.0,1.74,1.0,14.11,15.0,2.75,0.0,4.47,2.0,10.92,15.0,0.94,16.0,2.0,1.0,0.38,0.32,0.24,1.0,0.0,0.0,1.0,0.0,0.0
8475809,2025,Scott Wedgewood,COL,G,other,45,4023.0,8.76,3.0,139.0,5.52,7.0,13.61,6.0,69.16,62.0,1.35,0.0,42.62,46.0,22.04,33.0,8.01,55.0,31.0,9.0,2.42,3.84,2.5,1.0,0.0,2.0,44.0,0.0,0.0
8475809,2025,Scott Wedgewood,COL,G,all,45,152944.0,109.12,86.0,2307.0,86.06,137.0,303.57,258.0,1242.98,1093.0,50.59,0.0,667.05,591.0,481.5,617.0,104.46,1249.0,324.0,116.0,34.67,41.34,33.11,36.0,30.0,20.0,618.0,2.0,1.0
8475809,2025,Scott Wedgewood,COL,G,5on5,45,123574.0,77.08,61.0,1822.0,62.57,110.0,248.85,221.0,967.74,840.0,40.89,0.0,513.46,455.0,382.49,470.0,74.46,1011.0,230.0,76.0,27.1,29.68,20.29,31.0,23.0,7.0,505.0,2.0,1.0
8475809,2025,Scott Wedgewood,COL,G,4on5,45,11210.0,19.43,14.0,290.0,15.9,20.0,35.36,29.0,167.84,147.0,0.84,0.0,98.24,82.0,52.55,82.0,18.17,149.0,53.0,25.0,4.18,6.49,8.77,2.0,3.0,9.0,63.0,0.0,0.0
8475809,2025,Scott Wedgewood,COL,G,5on4,45,14137.0,3.33,7.0,49.0,1.79,0.0,4.92,2.0,33.49,40.0,7.14,0.0,10.85,6.0,22.04,29.0,3.31,30.0,8.0,6.0,0.77,1.02,1.55,1.0,4.0,2.0,5.0,0.0,0.0
8482076,2025,Nico Daws,NJD,G,other,3,83.0,0.07,0.0,1.0,0.05,0.0,0.13,0.0,0.74,1.0,0.27,0.0,0.35,1.0,0.37,0.0,0.07,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482076,2025,Nico Daws,NJD,G,all,3,10996.0,8.45,8.0,165.0,6.99,13.0,22.78,12.0,93.91,87.0,3.25,1.0,48.07,47.0,34.49,44.0,8.02,95.0,18.0,11.0,2.88,2.23,3.34,2.0,3.0,3.0,41.0,0.0,0.0
8482076,2025,Nico Daws,NJD,G,5on5,3,9520.0,7.43,7.0,139.0,5.52,12.0,19.75,10.0,79.81,73.0,2.58,1.0,39.79,38.0,29.75,38.0,7.03,78.0,17.0,10.0,2.54,2.15,2.73,2.0,3.0,2.0,34.0,0.0,0.0
8482076,2025,Nico Daws,NJD,G,4on5,3,751.0,0.95,1.0,25.0,1.41,1.0,2.89,2.0,13.35,13.0,0.09,0.0,7.93,8.0,4.37,6.0,0.92,16.0,1.0,1.0,0.27,0.08,0.6,0.0,0.0,1.0,7.0,0.0,0.0
8482076,2025,Nico Daws,NJD,G,5on4,3,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
